64.5195 	DATA 	Keypress: 0
64.5488 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
64.6998 	DATA 	Keypress: 0
65.5661 	DATA 	Keypress: backspace
65.7494 	DATA 	Keypress: backspace
66.9193 	DATA 	Keypress: 0
67.9257 	DATA 	Keypress: 0
68.9851 	DATA 	Mouse: Left button down, pos=(698,154)
68.9911 	EXP 	New trial (rep=0, index=3): OrderedDict([('delay', 0.7), ('freq', 400), ('condition', 'unexp')])
68.9987 	EXP 	text: autoDraw = False
68.9987 	EXP 	textbox: autoDraw = False
68.9987 	EXP 	fixation: autoDraw = True
69.1209 	DATA 	Mouse:  Left button up, pos=(698,154)
69.9891 	EXP 	fixation: autoDraw = False
69.9891 	EXP 	polygon: autoDraw = True
70.8733 	DATA 	Keypress: space
70.8823 	EXP 	fixation: autoDraw = False
70.8823 	EXP 	polygon: autoDraw = False
71.8655 	EXP 	text: autoDraw = True
71.8655 	EXP 	textbox: autoDraw = True
73.9574 	DATA 	Keypress: 7
74.1665 	DATA 	Keypress: 0
74.3236 	DATA 	Keypress: 0
74.7516 	DATA 	Mouse: Left button down, pos=(698,154)
74.7575 	EXP 	New trial (rep=0, index=4): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
74.7654 	EXP 	text: autoDraw = False
74.7654 	EXP 	textbox: autoDraw = False
74.7654 	EXP 	fixation: autoDraw = True
74.9212 	DATA 	Mouse:  Left button up, pos=(698,154)
75.7495 	EXP 	polygon: autoDraw = True
75.7562 	EXP 	fixation: autoDraw = False
76.0493 	EXP 	fixation: autoDraw = False
76.0493 	EXP 	polygon: autoDraw = False
76.0535 	DATA 	Keypress: space
77.0440 	EXP 	text: autoDraw = True
77.0440 	EXP 	textbox: autoDraw = True
77.4864 	DATA 	Keypress: 7
77.7070 	DATA 	Keypress: 0
77.8907 	DATA 	Keypress: 0
78.3186 	DATA 	Mouse: Left button down, pos=(698,154)
78.3242 	EXP 	New trial (rep=0, index=5): OrderedDict([('delay', 0.1), ('freq', 1000), ('condition', 'exp')])
78.3323 	EXP 	text: autoDraw = False
78.3323 	EXP 	textbox: autoDraw = False
78.3323 	EXP 	fixation: autoDraw = True
78.4376 	DATA 	Mouse:  Left button up, pos=(698,154)
79.3229 	EXP 	fixation: autoDraw = False
79.3229 	EXP 	polygon: autoDraw = True
80.1417 	DATA 	Keypress: space
80.1488 	EXP 	fixation: autoDraw = False
80.1488 	EXP 	polygon: autoDraw = False
80.5447 	EXP 	text: autoDraw = True
80.5447 	EXP 	textbox: autoDraw = True
82.7667 	DATA 	Keypress: 2
83.3239 	DATA 	Keypress: 0
83.4740 	DATA 	Keypress: 0
83.9684 	DATA 	Mouse: Left button down, pos=(698,154)
83.9743 	EXP 	New trial (rep=0, index=6): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
83.9826 	EXP 	text: autoDraw = False
83.9826 	EXP 	textbox: autoDraw = False
83.9826 	EXP 	fixation: autoDraw = True
84.1051 	DATA 	Mouse:  Left button up, pos=(698,154)
84.9727 	EXP 	fixation: autoDraw = False
84.9727 	EXP 	polygon: autoDraw = True
85.5043 	DATA 	Keypress: space
85.5100 	EXP 	fixation: autoDraw = False
85.5100 	EXP 	polygon: autoDraw = False
86.5090 	EXP 	text: autoDraw = True
86.5090 	EXP 	textbox: autoDraw = True
87.1366 	DATA 	Keypress: 4
87.3500 	DATA 	Keypress: 0
87.5362 	DATA 	Keypress: 0
88.0354 	DATA 	Mouse: Left button down, pos=(698,154)
88.0413 	EXP 	New trial (rep=0, index=7): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
88.0491 	EXP 	text: autoDraw = False
88.0491 	EXP 	textbox: autoDraw = False
88.0491 	EXP 	fixation: autoDraw = True
88.2047 	DATA 	Mouse:  Left button up, pos=(698,154)
89.0390 	EXP 	fixation: autoDraw = False
89.0390 	EXP 	polygon: autoDraw = True
89.7225 	DATA 	Keypress: space
89.7281 	EXP 	fixation: autoDraw = False
89.7281 	EXP 	polygon: autoDraw = False
90.7154 	EXP 	text: autoDraw = True
90.7154 	EXP 	textbox: autoDraw = True
91.4076 	DATA 	Keypress: 4
91.4936 	DATA 	Keypress: 0
91.7238 	DATA 	Keypress: 0
93.1496 	DATA 	Keypress: backspace
93.3495 	DATA 	Keypress: backspace
94.0070 	DATA 	Keypress: backspace
94.0943 	DATA 	Keypress: 2
94.6216 	DATA 	Keypress: 5
94.7693 	DATA 	Keypress: 0
95.2522 	DATA 	Mouse: Left button down, pos=(698,154)
95.2581 	EXP 	New trial (rep=0, index=8): OrderedDict([('delay', 0.1), ('freq', 1000), ('condition', 'exp')])
95.2655 	EXP 	text: autoDraw = False
95.2655 	EXP 	textbox: autoDraw = False
95.2655 	EXP 	fixation: autoDraw = True
95.3710 	DATA 	Mouse:  Left button up, pos=(698,154)
96.2559 	EXP 	fixation: autoDraw = False
96.2559 	EXP 	polygon: autoDraw = True
97.0427 	DATA 	Keypress: space
97.0482 	EXP 	fixation: autoDraw = False
97.0482 	EXP 	polygon: autoDraw = False
97.4445 	EXP 	text: autoDraw = True
97.4445 	EXP 	textbox: autoDraw = True
99.0168 	DATA 	Keypress: 4
99.1905 	DATA 	Keypress: 0
99.4334 	DATA 	Keypress: 0
100.1687 	DATA 	Mouse: Left button down, pos=(698,154)
100.1743 	EXP 	New trial (rep=0, index=9): OrderedDict([('delay', 0.4), ('freq', 1000), ('condition', 'exp')])
100.1822 	EXP 	text: autoDraw = False
100.1822 	EXP 	textbox: autoDraw = False
100.1822 	EXP 	fixation: autoDraw = True
100.3044 	DATA 	Mouse:  Left button up, pos=(698,154)
101.1731 	EXP 	fixation: autoDraw = False
101.1731 	EXP 	polygon: autoDraw = True
101.5376 	DATA 	Keypress: space
101.5433 	EXP 	fixation: autoDraw = False
101.5433 	EXP 	polygon: autoDraw = False
102.2488 	EXP 	text: autoDraw = True
102.2488 	EXP 	textbox: autoDraw = True
102.9574 	DATA 	Keypress: 4
103.3529 	DATA 	Keypress: 0
103.5193 	DATA 	Keypress: 0
104.2020 	DATA 	Mouse: Left button down, pos=(698,154)
104.2080 	EXP 	New trial (rep=0, index=10): OrderedDict([('delay', 0.4), ('freq', 1000), ('condition', 'exp')])
104.2156 	EXP 	text: autoDraw = False
104.2156 	EXP 	textbox: autoDraw = False
104.2156 	EXP 	fixation: autoDraw = True
104.3209 	DATA 	Mouse:  Left button up, pos=(698,154)
105.2060 	EXP 	fixation: autoDraw = False
105.2060 	EXP 	polygon: autoDraw = True
105.5690 	DATA 	Keypress: space
105.5742 	EXP 	fixation: autoDraw = False
105.5742 	EXP 	polygon: autoDraw = False
106.2601 	EXP 	text: autoDraw = True
106.2601 	EXP 	textbox: autoDraw = True
106.7239 	DATA 	Keypress: 4
107.0696 	DATA 	Keypress: 0
107.2573 	DATA 	Keypress: 0
107.9688 	DATA 	Mouse: Left button down, pos=(698,154)
107.9744 	EXP 	New trial (rep=0, index=11): OrderedDict([('delay', 0.1), ('freq', 400), ('condition', 'unexp')])
107.9825 	EXP 	text: autoDraw = False
107.9825 	EXP 	textbox: autoDraw = False
107.9825 	EXP 	fixation: autoDraw = True
108.1044 	DATA 	Mouse:  Left button up, pos=(698,154)
108.9724 	EXP 	fixation: autoDraw = False
108.9724 	EXP 	polygon: autoDraw = True
109.8735 	DATA 	Keypress: space
109.8824 	EXP 	fixation: autoDraw = False
109.8824 	EXP 	polygon: autoDraw = False
110.2657 	EXP 	text: autoDraw = True
110.2657 	EXP 	textbox: autoDraw = True
111.7030 	DATA 	Keypress: 2
112.7029 	DATA 	Keypress: 0
112.9265 	DATA 	Keypress: 0
115.1431 	DATA 	Keypress: backspace
115.3163 	DATA 	Keypress: backspace
115.7664 	DATA 	Keypress: backspace
116.2836 	DATA 	Keypress: 5
116.4572 	DATA 	Keypress: 0
116.5938 	DATA 	Keypress: 0
117.2354 	DATA 	Mouse: Left button down, pos=(698,154)
117.2410 	EXP 	New trial (rep=1, index=0): OrderedDict([('delay', 0.1), ('freq', 1000), ('condition', 'exp')])
117.2499 	EXP 	text: autoDraw = False
117.2499 	EXP 	textbox: autoDraw = False
117.2499 	EXP 	fixation: autoDraw = True
117.3042 	DATA 	Mouse:  Left button up, pos=(698,154)
118.2395 	EXP 	fixation: autoDraw = False
118.2395 	EXP 	polygon: autoDraw = True
118.6024 	DATA 	Keypress: space
118.6080 	EXP 	fixation: autoDraw = False
118.6080 	EXP 	polygon: autoDraw = False
118.9936 	EXP 	text: autoDraw = True
118.9936 	EXP 	textbox: autoDraw = True
123.0699 	DATA 	Keypress: 2
123.7337 	DATA 	Keypress: 5
124.3435 	DATA 	Keypress: 0
125.1522 	DATA 	Mouse: Left button down, pos=(698,154)
125.1578 	EXP 	New trial (rep=1, index=1): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
125.1658 	EXP 	text: autoDraw = False
125.1658 	EXP 	textbox: autoDraw = False
125.1658 	EXP 	fixation: autoDraw = True
125.2212 	DATA 	Mouse:  Left button up, pos=(698,154)
126.1560 	EXP 	fixation: autoDraw = False
126.1560 	EXP 	polygon: autoDraw = True
126.7858 	DATA 	Keypress: space
126.7914 	EXP 	fixation: autoDraw = False
126.7914 	EXP 	polygon: autoDraw = False
127.7769 	EXP 	text: autoDraw = True
127.7769 	EXP 	textbox: autoDraw = True
129.5408 	DATA 	Keypress: 5
129.7835 	DATA 	Keypress: 0
129.9503 	DATA 	Keypress: 0
130.4522 	DATA 	Mouse: Left button down, pos=(698,154)
130.4582 	EXP 	New trial (rep=1, index=2): OrderedDict([('delay', 0.4), ('freq', 1000), ('condition', 'exp')])
130.4659 	EXP 	text: autoDraw = False
130.4659 	EXP 	textbox: autoDraw = False
130.4659 	EXP 	fixation: autoDraw = True
130.5547 	DATA 	Mouse:  Left button up, pos=(698,154)
131.4561 	EXP 	fixation: autoDraw = False
131.4561 	EXP 	polygon: autoDraw = True
131.9728 	DATA 	Keypress: space
131.9781 	EXP 	fixation: autoDraw = False
131.9781 	EXP 	polygon: autoDraw = False
132.6657 	EXP 	text: autoDraw = True
132.6657 	EXP 	textbox: autoDraw = True
133.8502 	DATA 	Keypress: 5
134.3277 	DATA 	Keypress: 0
134.8263 	DATA 	Keypress: backspace
135.0357 	DATA 	Keypress: backspace
135.5410 	DATA 	Keypress: 2
137.2235 	DATA 	Keypress: backspace
137.4627 	DATA 	Keypress: 3
137.6238 	DATA 	Keypress: 0
137.7741 	DATA 	Keypress: 0
138.5854 	DATA 	Mouse: Left button down, pos=(698,154)
138.5913 	EXP 	New trial (rep=1, index=3): OrderedDict([('delay', 0.7), ('freq', 1000), ('condition', 'exp')])
138.5992 	EXP 	text: autoDraw = False
