delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,polygon.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.rt,sound_1.started,sound_1.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.4,1000,exp,0,0,0,10,17.489841624999826,18.465417792000153,18.465417792000153,18.48886104200028,space,3.676135500001692,22.56575524966526,22.867163957998855,22.867163957998855,22.867163957998855,22.867163957998855,400,1,[27.07442820899996],[27.07443074999901],tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,400,unexp,0,1,1,1,49.93174770799851,50.92286179199982,50.92286179199982,50.92286179199982,space,1.1268450410007063,52.45514220866632,,52.748541416998705,52.748541416998705,52.748541416998705,400,2,"[27.07442820899996, 8.05068695800037]","[27.07443074999901, 8.050689790999968]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,0,2,2,6,60.7986706669999,61.788309916999424,61.788309916999424,61.788309916999424,space,0.6876634160016692,62.588834958666,62.88134891699883,62.88134891699883,62.88134891699883,62.88134891699883,200,3,"[27.07442820899996, 8.05068695800037, 6.117641292001281]","[27.07443074999901, 8.050689790999968, 6.117644125000879]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,400,unexp,0,3,3,2,68.99872912499995,69.98913695800002,69.98913695800002,69.98913695800002,space,0.8776713750012277,71.57208408366593,71.86548408299859,71.86548408299859,71.86548408299859,71.86548408299859,700,4,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,0,4,4,11,74.76541320799879,75.74947091699869,75.74947091699869,75.7562144579988,space,0.2898912080017908,76.74966929166682,77.04404774999966,77.04404774999966,77.04404774999966,77.04404774999966,700,5,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,0,5,5,3,78.33226354199905,79.32286533299884,79.32286533299884,79.32286533299884,space,0.8144822080012091,80.24950224966621,,80.54471283299972,80.54471283299972,80.54471283299972,200,6,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,0,6,6,8,83.98264374999962,84.97271504199853,84.97271504199853,84.97271504199853,space,0.5205141240021476,86.21622674966626,86.50896974999887,86.50896974999887,86.50896974999887,86.50896974999887,400,7,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,0,7,7,5,88.04905233299905,89.03895604199897,89.03895604199897,89.03895604199897,space,0.6770717910003441,90.4216331666669,90.71542954199867,90.71542954199867,90.71542954199867,90.71542954199867,250,8,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,0,8,8,9,95.26554766699883,96.25594170799923,96.25594170799923,96.25594170799923,space,0.7799136660014483,97.1495421246657,97.44450720799978,97.44450720799978,97.44450720799978,97.44450720799978,400,9,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,0,9,9,7,100.18223412499901,101.17308562499966,101.17308562499966,101.17308562499966,space,0.35130141700210515,101.939017916666,102.24884604199906,102.24884604199906,102.24884604199906,102.24884604199906,400,10,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,0,10,10,4,104.21563908299868,105.20601233299931,105.20601233299931,105.20601233299931,space,0.3577631670013943,105.96619808366655,,106.26011554199977,106.26011554199977,106.26011554199977,400,11,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,400,unexp,0,11,11,0,107.98245683299865,108.9723695419998,108.9723695419998,108.9723695419998,space,0.8946634580006503,109.97184308366583,110.26569316699897,110.26569316699897,110.26569316699897,110.26569316699897,500,12,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,1,0,12,6,117.2499037919988,118.23945787499906,118.23945787499906,118.23945787499906,space,0.35791662400151836,118.69987670866637,118.99357641699862,118.99357641699862,118.99357641699862,118.99357641699862,250,13,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,1,1,13,11,125.16583045799962,126.15596166700016,126.15596166700016,126.15596166700016,space,0.6232813750011701,127.483176791666,127.77692399999978,127.77692399999978,127.77692399999978,127.77692399999978,500,14,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,1,2,14,10,130.46585054199932,131.45613312499881,131.45613312499881,131.45613312499881,space,0.5050587500008987,132.3721949166668,,132.66572512499988,132.66572512499988,132.66572512499988,300,15,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,1,3,15,8,138.59919566699864,139.58982787499917,139.58982787499917,139.58982787499917,space,0.35309008300100686,140.6555997086655,140.94852912500028,140.94852912500028,140.94852912500028,140.94852912500028,600,16,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,1,4,16,4,143.49925487499968,144.48883520799973,144.48883520799973,144.48883520799973,space,0.5962641660007648,145.50005458366675,145.7944327919995,145.7944327919995,145.7944327919995,145.7944327919995,400,17,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,1,5,17,7,148.16591604199857,149.15612962500018,149.15612962500018,149.15612962500018,space,0.610117791000448,150.17238420866695,150.46616299999914,150.46616299999914,150.46616299999914,150.46616299999914,400,18,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,400,unexp,1,6,18,1,153.466273,154.45413412499875,154.45413412499875,154.45413412499875,space,0.3491639160019986,155.2062355836663,155.49883408299866,155.49883408299866,155.49883408299866,155.49883408299866,200,19,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,400,unexp,1,7,19,0,157.93257433299914,158.9232724579997,158.9232724579997,158.9232724579997,space,0.6184246669999993,159.66691424966692,159.9609167079998,159.9609167079998,159.9609167079998,159.9609167079998,100,20,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,400,unexp,1,8,20,2,162.54922049999914,163.5397092080002,163.5397092080002,163.5397092080002,space,0.26596362400232465,164.51675845866546,164.81059908299903,164.81059908299903,164.81059908299903,164.81059908299903,300,21,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,1,9,21,9,167.24934391699935,168.23987687499903,168.23987687499903,168.23987687499903,space,0.23177329200188979,168.58888979166684,168.88158483299958,168.88158483299958,168.88158483299958,168.88158483299958,100,22,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,1,10,22,3,171.39931837499898,172.38963087499906,172.38963087499906,172.38963087499906,space,0.2895800420010346,172.78871970866592,173.08410445799927,173.08410445799927,173.08410445799927,173.08410445799927,100,23,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,1,11,23,5,175.2659357499997,176.25678470799903,176.25678470799903,176.25678470799903,space,0.4336148750026041,177.40563274966578,,177.71232487499947,177.71232487499947,177.71232487499947,200,24,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,2,0,24,11,180.98255574999894,181.97330599999987,181.97330599999987,181.97330599999987,space,0.30092462500033434,182.98900208366675,,183.299597833,183.299597833,183.299597833,300,25,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,1000,exp,2,1,25,10,187.1328320419998,188.12304799999947,188.12304799999947,188.12304799999947,space,0.30980383300084213,188.83327204166588,189.12788224999895,189.12788224999895,189.12788224999895,189.12788224999895,200,26,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,400,unexp,2,2,26,2,191.6660622499985,192.65639258299962,192.65639258299962,192.65639258299962,space,0.5770669170033216,193.93892016666567,194.23279470799935,194.23279470799935,194.23279470799935,194.23279470799935,400,27,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.4,400,unexp,2,3,27,1,196.96593508299884,197.95640016699872,197.95640016699872,197.95640016699872,space,0.9515147500005696,199.32250887466606,199.61509449999903,199.61509449999903,199.61509449999903,199.61509449999903,300,28,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.7,1000,exp,2,4,28,8,201.86606433299858,202.85643187499954,202.85643187499954,202.85643187499954,space,0.24022299900207145,203.80550212466576,,204.09879945799912,204.09879945799912,204.09879945799912,400,29,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
0.1,1000,exp,2,5,29,3,206.0167672919997,207.0069087920001,207.0069087920001,207.0069087920001,space,0.3311916660022689,207.4555836246657,,207.76221766699928,207.76221766699928,207.76221766699928,100,30,"[27.07442820899996, 8.05068695800037, 6.117641292001281, 2.9006843340011983, 1.2890127500013477, 3.4391683339999872, 1.539620166999157, 4.551875916999052, 2.739347832999556, 1.9841002080011094, 1.7226176250005665, 6.98409995899965, 6.172724250000101, 2.6895056670000486, 5.93399162499918, 2.550011875000564, 2.37265162499898, 3.000448792001407, 2.4340360420010256, 2.5892664580005658, 2.4394271670007583, 2.5172002499984956, 2.1835620410001866, 3.271988832999341, 3.8392086249987187, 2.5387318339999183, 2.7328386250010226, 2.250497249999171, 1.9173062499994558, 4.022363457999745]","[27.07443074999901, 8.050689790999968, 6.117644125000879, 2.9006871250003314, 1.2890154579999944, 3.43917062500077, 1.5396227090004686, 4.551878166999813, 2.739350124998964, 1.9841025410005386, 1.7226201670000592, 6.9841025000005175, 6.1727265839999745, 2.6895082920000277, 5.9339942909991805, 2.550014917000226, 2.372654208998938, 3.0004512920004345, 2.4340388330001588, 2.5892694579997624, 2.4394297920007375, 2.5172028339984536, 2.1835645829996793, 3.2719914999997854, 3.839211749998867, 2.538734833999115, 2.7328413750001346, 2.250499707999552, 1.917308416999731, 4.022366041999703]",tanmayi,001,2022-11-10_10h57.33.940,lab-tut.7,2022.2.4,None,
